Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year
El Salvador,6.060500144958496,9.05385684967041,0.7620758414268494,66.40190124511719,0.8875650763511658,-0.11026214063167572,0.6882754564285278,2021
Mauritius,6.048999786376953,10.008109092712402,0.9047017097473145,66.70086669921875,0.8669211864471436,-0.05411110445857048,0.7890381813049316,2021
Latvia,6.0320000648498535,10.314775466918945,0.9274994134902954,67.1001968383789,0.7145545482635498,-0.1620119959115982,0.7997939586639404,2021
Colombia,6.012400150299072,9.557000160217285,0.8468530178070068,68.00137329101562,0.8369866609573364,-0.13479644060134888,0.8408741354942322,2021
Hungary,5.991600036621094,10.358233451843262,0.9434720277786255,68.00016784667969,0.7549257278442383,-0.18617792427539825,0.8761805295944214,2021
Thailand,5.9847002029418945,9.804679870605469,0.8875290155410767,67.4011001586914,0.884037971496582,0.28739139437675476,0.895368218421936,2021
Nicaragua,5.972099781036377,8.62026596069336,0.863976001739502,67.65653228759766,0.8358175754547119,0.019603606313467026,0.6635907888412476,2021
Japan,5.940499782562256,10.611433982849121,0.8839415311813354,75.1004409790039,0.7957438826560974,-0.2581944167613983,0.6378864049911499,2021
Argentina,5.929299831390381,9.961631774902344,0.897523820400238,69.00015258789062,0.828485906124115,-0.18170379102230072,0.8339568376541138,2021
Portugal,5.928999900817871,10.421197891235352,0.8794488906860352,72.59953308105469,0.8917185664176941,-0.24439343810081482,0.8873282670974731,2021
Honduras,5.9191999435424805,8.648223876953125,0.8119232058525085,67.29987335205078,0.8570315837860107,0.08098253607749939,0.8087548017501831,2021
Croatia,5.881700038909912,10.21720027923584,0.9235941171646118,70.79936981201172,0.7536758780479431,-0.1176806166768074,0.9393432140350342,2021
Philippines,5.880199909210205,9.07558822631836,0.8299263715744019,61.99995422363281,0.916998565196991,-0.09683585166931152,0.74176424741745,2021
South Korea,5.8454999923706055,10.650712966918945,0.7990646958351135,73.89986419677734,0.6720153093338013,-0.0832347497344017,0.7270837426185608,2021
Peru,5.839600086212158,9.458379745483398,0.8322862386703491,68.25005340576172,0.8219620585441589,-0.15410254895687103,0.8911354541778564,2021
Bosnia and Herzegovina,5.8130998611450195,9.590015411376953,0.8703864216804504,68.09849548339844,0.7063484787940979,0.11252003908157349,0.9312126040458679,2021
Moldova,5.76639986038208,9.45394229888916,0.8567749261856079,65.69859313964844,0.822086751461029,-0.07867660373449326,0.9182137250900269,2021
Ecuador,5.763999938964844,9.312904357910156,0.8205147385597229,68.79994201660156,0.8421871662139893,-0.12367477267980576,0.8425045609474182,2021
Kyrgyzstan,5.743599891662598,8.538470268249512,0.8933833241462708,64.4006118774414,0.9345319867134094,0.11930427700281143,0.9077425599098206,2021
Greece,5.722599983215332,10.278793334960938,0.8227670788764954,72.60015106201172,0.5817652940750122,-0.2881526052951813,0.8231480121612549,2021
Bolivia,5.71589994430542,9.045670509338379,0.8095972537994385,63.90121841430664,0.874642014503479,-0.07731892913579941,0.839005708694458,2021
Mongolia,5.677199840545654,9.400177955627441,0.9351727962493896,62.50011444091797,0.7076252698898315,0.11551421880722046,0.8564766645431519,2021
Paraguay,5.652599811553955,9.44814395904541,0.8933451771736145,65.9000015258789,0.8764378428459167,0.02811283804476261,0.8816799521446228,2021
Montenegro,5.58050012588501,9.939974784851074,0.8582317233085632,68.6992416381836,0.7078997492790222,-0.034215305000543594,0.8122866153717041,2021
Dominican Republic,5.545100212097168,9.802362442016602,0.8528887629508972,66.10197448730469,0.8595534563064575,-0.13328588008880615,0.7141715288162231,2021
North Cyprus,5.5355000495910645,10.57603645324707,0.8203566074371338,73.89753723144531,0.7952935099601746,0.012133750133216381,0.6261156797409058,2021
Belarus,5.5335001945495605,9.853226661682129,0.909642219543457,66.25300598144531,0.6496435403823853,-0.1803240031003952,0.6266878247261047,2021
Russia,5.477200031280518,10.188741683959961,0.9028661847114563,64.70291137695312,0.7180507779121399,-0.1114475205540657,0.8446192741394043,2021
Hong Kong S.A.R. of China,5.4766998291015625,11.000312805175781,0.8357810974121094,76.8200912475586,0.7168079614639282,0.06734424829483032,0.4026504456996918,2021
Tajikistan,5.46619987487793,8.090771675109863,0.8597100973129272,64.2805404663086,0.8320024609565735,-0.055771417915821075,0.5526466965675354,2021
Vietnam,5.410799980163574,8.973156929016113,0.8499871492385864,68.03413391113281,0.9395929574966431,-0.0976143330335617,0.796421229839325,2021
Libya,5.410299777984619,9.622293472290039,0.8269725441932678,62.29999923706055,0.7710716128349304,-0.0866379514336586,0.6666070222854614,2021
Malaysia,5.384300231933594,10.238157272338867,0.8165094256401062,67.10215759277344,0.8946268558502197,0.12529583275318146,0.8393023014068604,2021
Indonesia,5.3445000648498535,9.364790916442871,0.8114106059074402,62.23636245727539,0.8728774189949036,0.5415529608726501,0.8673139214515686,2021
Congo (Brazzaville),5.341700077056885,8.117217063903809,0.6364794373512268,58.220947265625,0.6947336792945862,-0.06753960251808167,0.7446727156639099,2021
China,5.339099884033203,9.673171997070312,0.8108290433883667,69.5934066772461,0.9042927026748657,-0.1459076851606369,0.755388617515564,2021
Ivory Coast,5.306000232696533,8.551093101501465,0.6440978646278381,50.11359786987305,0.7414627075195312,-0.016492072492837906,0.7944678664207458,2021
Armenia,5.282599925994873,9.487374305725098,0.7990387082099915,67.05514526367188,0.8253329992294312,-0.1676464080810547,0.6294224262237549,2021
Nepal,5.268899917602539,8.120031356811523,0.7743813395500183,64.2327880859375,0.7824746966362,0.15201281011104584,0.7274966835975647,2021
Bulgaria,5.265500068664551,10.015582084655762,0.9307728409767151,67.00025177001953,0.7878619432449341,-0.09649267792701721,0.9321166276931763,2021
Maldives,5.1975998878479,9.8259859085083,0.9131609201431274,70.5999984741211,0.853962779045105,0.0239978339523077,0.8246503472328186,2021
Azerbaijan,5.17080020904541,9.56872844696045,0.8359205722808838,65.65584564208984,0.8141629099845886,-0.22254817187786102,0.5064712762832642,2021
Cameroon,5.1417999267578125,8.18909740447998,0.7096076011657715,53.51531219482422,0.7312072515487671,0.025644419714808464,0.8476269841194153,2021
Senegal,5.131800174713135,8.118176460266113,0.7102318406105042,59.801551818847656,0.6952162384986877,-0.0460028201341629,0.8007579445838928,2021
Albania,5.117400169372559,9.520496368408203,0.6974051594734192,68.9993896484375,0.7852362394332886,-0.02992146462202072,0.9010128974914551,2021
North Macedonia,5.101200103759766,9.693197250366211,0.8050611019134521,65.47408294677734,0.7511905431747437,0.03750887140631676,0.9051775336265564,2021
Ghana,5.088399887084961,8.580243110656738,0.7267570495605469,57.58634567260742,0.8065050840377808,0.12335524708032608,0.8481913805007935,2021
Niger,5.074100017547607,7.0976152420043945,0.6411375999450684,53.780006408691406,0.8061235547065735,0.018449943512678146,0.6925413608551025,2021
Turkmenistan,5.066400051116943,9.629326820373535,0.9828737378120422,62.40887451171875,0.8766868114471436,0.2728292644023895,0.8880501389503479,2021
Gambia,5.051000118255615,7.685917854309082,0.6896220445632935,55.160160064697266,0.6970475912094116,0.42415475845336914,0.7459676265716553,2021
Benin,5.045199871063232,8.086958885192871,0.488511323928833,54.71274948120117,0.7574853897094727,-0.03380919247865677,0.6607150435447693,2021
Laos,5.03000020980835,8.947352409362793,0.7279734015464783,58.968135833740234,0.9100531339645386,0.12314454466104507,0.6581959128379822,2021
Bangladesh,5.024600028991699,8.454228401184082,0.6933901309967041,64.79996490478516,0.877008318901062,-0.04134693741798401,0.6816807389259338,2021
Guinea,4.984300136566162,7.83774995803833,0.639484167098999,55.00819778442383,0.6972144246101379,0.09467919170856476,0.7660537958145142,2021
South Africa,4.956399917602539,9.402575492858887,0.8596819639205933,56.903968811035156,0.7493821382522583,-0.0669967532157898,0.8595834374427795,2021
Turkey,4.9475998878479,10.240470886230469,0.8217769265174866,67.1988754272461,0.5758052468299866,-0.13946326076984406,0.775604248046875,2021
Pakistan,4.934000015258789,8.458282470703125,0.6505712270736694,58.70899963378906,0.7255769968032837,0.09756748378276825,0.7869770526885986,2021
Morocco,4.918000221252441,8.902779579162598,0.5599959492683411,66.20808410644531,0.7735444903373718,-0.23571033775806427,0.8014660477638245,2021
Venezuela,4.892199993133545,9.073103904724121,0.8609268069267273,66.69985961914062,0.6153803467750549,-0.16875705122947693,0.8266558647155762,2021
Georgia,4.89139986038208,9.584575653076172,0.6711152195930481,64.30001068115234,0.7826029658317566,-0.23844508826732635,0.654995858669281,2021
Algeria,4.8871002197265625,9.34237289428711,0.8019434213638306,66.00455474853516,0.4797153174877167,-0.06698665022850037,0.7518753409385681,2021
Ukraine,4.874800205230713,9.436073303222656,0.8879203796386719,64.90174865722656,0.7244468927383423,-0.01103250589221716,0.9238168001174927,2021
Iraq,4.854100227355957,9.240058898925781,0.7456973791122437,60.583316802978516,0.6297644376754761,-0.053082242608070374,0.8752124905586243,2021
Gabon,4.851799964904785,9.60301685333252,0.7764019966125488,59.96162414550781,0.7305527925491333,-0.19985777139663696,0.8395736217498779,2021
Burkina Faso,4.833799839019775,7.678089618682861,0.6722585558891296,54.15081787109375,0.6945601105690002,-0.00861741229891777,0.7479232549667358,2021
Cambodia,4.830399990081787,8.360370635986328,0.7645816206932068,62.000335693359375,0.9585790634155273,0.033952608704566956,0.8434561491012573,2021
Mozambique,4.79449987411499,7.158463478088379,0.7438184022903442,54.705841064453125,0.8818101286888123,0.06079568713903427,0.6844094395637512,2021
Nigeria,4.759300231933594,8.532771110534668,0.7400800585746765,50.10182571411133,0.737415611743927,0.03739665448665619,0.8784207105636597,2021
Mali,4.723499774932861,7.743618488311768,0.7244561910629272,51.968902587890625,0.6972617506980896,-0.03602544218301773,0.8269209861755371,2021
Iran,4.721199989318848,9.58437442779541,0.7100515961647034,66.30035400390625,0.6075012683868408,0.2184768170118332,0.7141964435577393,2021
Uganda,4.636499881744385,7.677433490753174,0.7811079025268555,56.10139083862305,0.7088271379470825,0.12167289108037949,0.8549025058746338,2021
Liberia,4.625199794769287,7.287705898284912,0.7201086282730103,56.49757766723633,0.7352684736251831,0.05023176968097687,0.849899411201477,2021
Kenya,4.606599807739258,8.36077880859375,0.6880660653114319,60.70405197143555,0.7785444855690002,0.2868662476539612,0.8254486322402954,2021
Tunisia,4.596499919891357,9.265801429748535,0.6909812092781067,67.20076751708984,0.6559020280838013,-0.2005712240934372,0.8699617981910706,2021
Lebanon,4.583799839019775,9.625673294067383,0.8478091359138489,67.35521697998047,0.5252207517623901,-0.07346584647893906,0.8981228470802307,2021
Namibia,4.574100017547607,9.160563468933105,0.8180958032608032,56.79882049560547,0.7192999720573425,-0.14897291362285614,0.8467019200325012,2021
Palestinian Territories,4.51669979095459,8.484533309936523,0.8259382247924805,62.25,0.6530195474624634,-0.16252174973487854,0.8213176131248474,2021
Myanmar,4.42579984664917,8.540955543518066,0.7789490222930908,59.30188751220703,0.8756269216537476,0.508870542049408,0.6595363020896912,2021
Jordan,4.394599914550781,9.18210506439209,0.7668236494064331,67.00030517578125,0.7552774548530579,-0.16678906977176666,0.7046573758125305,2021
Chad,4.355400085449219,7.364013195037842,0.6193000078201294,48.47800064086914,0.5786272883415222,0.04134179651737213,0.8069084286689758,2021
Sri Lanka,4.324999809265137,9.470399856567383,0.8265063762664795,67.29920959472656,0.8414434194564819,0.07883036136627197,0.8630807399749756,2021
Swaziland,4.30810022354126,9.065187454223633,0.770290195941925,50.8331413269043,0.6468222737312317,-0.18486350774765015,0.7082633376121521,2021
Comoros,4.288599967956543,8.030753135681152,0.6256624460220337,57.3490104675293,0.5476126074790955,0.08156636357307434,0.7806226015090942,2021
Egypt,4.282700061798096,9.366633415222168,0.7497766613960266,61.99771499633789,0.7485634684562683,-0.18211384117603302,0.794777512550354,2021
Ethiopia,4.274700164794922,7.693592548370361,0.7638999223709106,58.99952697753906,0.7521147727966309,0.08200153708457947,0.7605333924293518,2021
Mauritania,4.227399826049805,8.541807174682617,0.7949525117874146,57.160579681396484,0.5612248778343201,-0.10640240460634232,0.7309130430221558,2021
Madagascar,4.208499908447266,7.396349906921387,0.6857328414916992,59.30538558959961,0.5521671772003174,-0.0051393574103713036,0.8031488656997681,2021
Togo,4.106800079345703,7.362420558929443,0.5689000487327576,54.91435241699219,0.6193913221359253,0.031523190438747406,0.7722567319869995,2021
Zambia,4.073400020599365,8.145450592041016,0.707517683506012,55.80921173095703,0.7818997502326965,0.060520924627780914,0.8234307765960693,2021
Sierra Leone,3.849400043487549,7.433872222900391,0.6299904584884644,51.65053939819336,0.7171773314476013,0.0839950293302536,0.8663837313652039,2021
India,3.8189001083374023,8.755183219909668,0.6029612421989441,60.632999420166016,0.8931295871734619,0.08932670205831528,0.7737091183662415,2021
Burundi,3.7753000259399414,6.635322093963623,0.4903257191181183,53.400001525878906,0.6263502240180969,-0.023876165971159935,0.6069345474243164,2021
Yemen,3.657900094985962,7.578436851501465,0.8315374255180359,57.1215705871582,0.6021565794944763,-0.14671222865581512,0.8002877235412598,2021
Tanzania,3.623199939727783,7.875572204589844,0.702070951461792,57.998992919921875,0.8331366777420044,0.18315006792545319,0.5769856572151184,2021
Haiti,3.6149001121520996,7.477138042449951,0.5395039319992065,55.70000076293945,0.5933555960655212,0.4215203523635864,0.7210492491722107,2021
Malawi,3.5999999046325684,6.95752477645874,0.5369946956634521,57.94752502441406,0.7797031402587891,0.03840235620737076,0.7290654182434082,2021
Lesotho,3.5118000507354736,7.925776958465576,0.7868713736534119,48.70000076293945,0.7149537205696106,-0.13053622841835022,0.9153769016265869,2021
Botswana,3.4665000438690186,9.781536102294922,0.7841714024543762,59.269187927246094,0.8243942260742188,-0.24615925550460815,0.8006190657615662,2021
Rwanda,3.4147000312805176,7.676117897033691,0.5523390769958496,61.39972686767578,0.8967583775520325,0.06052568554878235,0.16680097579956055,2021
Zimbabwe,3.1447999477386475,7.942595481872559,0.750469982624054,56.20083999633789,0.6767001152038574,-0.04734573885798454,0.8209987282752991,2021
Afghanistan,2.522900104522705,7.694709777832031,0.46259555220603943,52.49261474609375,0.3817485272884369,-0.10168354213237762,0.924338161945343,2021
Finland,7.821000099182129,1.8916280269622803,1.258108377456665,0.775206446647644,0.7355902194976807,0.10873305052518845,0.5336580872535706,2022
Denmark,7.636199951171875,1.9525948762893677,1.2426812648773193,0.7766435146331787,0.7189184427261353,0.1876257061958313,0.5320789217948914,2022
Iceland,7.557499885559082,1.9357264041900635,1.3199135065078735,0.802621603012085,0.7181944847106934,0.26961612701416016,0.191204234957695,2022
Switzerland,7.511600017547607,2.0259697437286377,1.2260738611221313,0.8220476508140564,0.6769469380378723,0.14682170748710632,0.4610044062137604,2022
Netherlands,7.414899826049805,1.944577932357788,1.205848217010498,0.7867376208305359,0.650681734085083,0.2710764706134796,0.4190830886363983,2022
Luxembourg*,7.4039998054504395,2.209395408630371,1.1545246839523315,0.7903646230697632,0.6997277736663818,0.12020288407802582,0.38811996579170227,2022
Sweden,7.384300231933594,1.9202585220336914,1.2040431499481201,0.8026081919670105,0.7237046957015991,0.2179296463727951,0.5122383832931519,2022
Norway,7.365099906921387,1.9971911907196045,1.239048719406128,0.7860307097434998,0.7276478409767151,0.21664024889469147,0.47399914264678955,2022
Israel,7.363800048828125,1.8259295225143433,1.2209957838058472,0.8176369667053223,0.5676404237747192,0.15483763813972473,0.14261415600776672,2022
New Zealand,7.19980001449585,1.8520405292510986,1.2346335649490356,0.7521170377731323,0.6797534227371216,0.2446611374616623,0.48300281167030334,2022
Austria,7.163000106811523,1.9313225746154785,1.1652566194534302,0.7737501859664917,0.6227887272834778,0.1932794749736786,0.3291270434856415,2022
Australia,7.162099838256836,1.899888515472412,1.203384280204773,0.7723036408424377,0.6764959692955017,0.25760915875434875,0.3410457968711853,2022
Ireland,7.040800094604492,2.1290323734283447,1.1656070947647095,0.7788048386573792,0.6267539262771606,0.18968403339385986,0.4076792299747467,2022
Germany,7.03410005569458,1.9237384796142578,1.0875364542007446,0.7759007811546326,0.5851035714149475,0.1625509113073349,0.35760560631752014,2022
Canada,7.025100231170654,1.8864532709121704,1.18776273727417,0.7831433415412903,0.658886194229126,0.21696539223194122,0.3682062327861786,2022
United States,6.976799964904785,1.9823453426361084,1.1816372871398926,0.6281335353851318,0.5742728114128113,0.22004161775112152,0.17671221494674683,2022
United Kingdom,6.942500114440918,1.8671802282333374,1.1430999040603638,0.7499578595161438,0.5965437293052673,0.28907519578933716,0.32918664813041687,2022
Czechia,6.9197998046875,1.8150155544281006,1.2600810527801514,0.7150060534477234,0.6603860259056091,0.15846003592014313,0.048207007348537445,2022
Belgium,6.804999828338623,1.9072577953338623,1.1061527729034424,0.7636563181877136,0.49194300174713135,0.0493561327457428,0.20354114472866058,2022
France,6.686699867248535,1.8626905679702759,1.2186006307601929,0.8076454401016235,0.5671940445899963,0.06989908218383789,0.2656324803829193,2022
Bahrain,6.646900177001953,1.8539786338806152,1.0289300680160522,0.6248905062675476,0.6929103136062622,0.19925999641418457,0.1545918583869934,2022
Slovenia,6.630099773406982,1.80962073802948,1.2490571737289429,0.7694127559661865,0.6845259666442871,0.11781401932239532,0.11475236713886261,2022
Costa Rica,6.581999778747559,1.5842736959457397,1.054443597793579,0.7442119717597961,0.6613852977752686,0.0889740139245987,0.10240529477596283,2022
United Arab Emirates,6.576000213623047,1.998103141784668,0.9795715808868408,0.6327618956565857,0.7020320296287537,0.2037053108215332,0.25044122338294983,2022
Saudi Arabia,6.522799968719482,1.869549036026001,1.09208345413208,0.5768461227416992,0.6507883667945862,0.07841826230287552,0.18037278950214386,2022
Taiwan Province of China,6.512499809265137,1.8968870639801025,1.0952037572860718,0.7326737642288208,0.5422512888908386,0.07503262907266617,0.16824042797088623,2022
Singapore,6.480199813842773,2.148613929748535,1.1273994445800781,0.8508744239807129,0.6715790629386902,0.1626960039138794,0.5868280529975891,2022
Romania,6.4770002365112305,1.7188928127288818,1.0061519145965576,0.6554091572761536,0.6052556037902832,0.03927204757928848,0.006143508478999138,2022
Spain,6.47629976272583,1.8080835342407227,1.211014986038208,0.8083633184432983,0.5049465894699097,0.10146153718233109,0.14901389181613922,2022
Uruguay,6.473599910736084,1.6145362854003906,1.1796176433563232,0.6720983982086182,0.6649817228317261,0.10261441022157669,0.26524412631988525,2022
Italy,6.466700077056885,1.834216833114624,1.0517305135726929,0.8011638522148132,0.4124963581562042,0.08534713089466095,0.05925849825143814,2022
Kosovo,6.455100059509277,1.3621175289154053,0.9493407011032104,0.5694798827171326,0.5988550186157227,0.3091844320297241,0.03500910475850105,2022
Malta,6.446899890899658,1.8382794857025146,1.168923258781433,0.7889099717140198,0.6791720986366272,0.1742989420890808,0.16584274172782898,2022
Lithuania,6.4456000328063965,1.8039295673370361,1.203661322593689,0.6592584848403931,0.49565961956977844,0.05324197933077812,0.0769382119178772,2022
Slovakia,6.390699863433838,1.736467957496643,1.231731653213501,0.7073143124580383,0.4786492884159088,0.117824986577034,0.024537771940231323,2022
Estonia,6.340799808502197,1.7934857606887817,1.2323181629180908,0.7275119423866272,0.68930983543396,0.12293189764022827,0.33288466930389404,2022
Panama,6.309100151062012,1.7148849964141846,1.1065844297409058,0.709470808506012,0.5923488140106201,0.04885655641555786,0.05129002779722214,2022
Brazil,6.292799949645996,1.4618858098983765,1.0441974401474,0.6145867109298706,0.5463461875915527,0.13104112446308136,0.13427786529064178,2022
Guatemala*,6.262199878692627,1.2736423015594482,0.8310883045196533,0.5221021771430969,0.6621544361114502,0.11223294585943222,0.11478934437036514,2022
Kazakhstan,6.234099864959717,1.6679818630218506,1.2201673984527588,0.6112638115882874,0.5835369825363159,0.1337936967611313,0.15714138746261597,2022
Cyprus,6.220900058746338,1.8150652647018433,0.9093149900436401,0.8191651701927185,0.44814634323120117,0.1233266219496727,0.061779703944921494,2022
Latvia,6.1803998947143555,1.731594204902649,1.220850944519043,0.6374402046203613,0.5020811557769775,0.07528442144393921,0.09049143642187119,2022
Serbia,6.177999973297119,1.5497493743896484,1.085569143295288,0.6583009362220764,0.5458604693412781,0.21863941848278046,0.088397316634655,2022
Chile,6.171800136566162,1.6513581275939941,1.079747200012207,0.7484585046768188,0.4600219428539276,0.12367241829633713,0.06859377026557922,2022
Nicaragua,6.164599895477295,1.104727864265442,1.029070258140564,0.6165152192115784,0.6167458891868591,0.16780778765678406,0.2118580937385559,2022
Mexico,6.127600193023682,1.5515265464782715,0.8856733441352844,0.6230612993240356,0.6213710308074951,0.09187618643045425,0.11522772908210754,2022
Croatia,6.125199794769287,1.7053600549697876,1.1832774877548218,0.7087388634681702,0.5346104502677917,0.10914544016122818,0.0,2022
Poland,6.122799873352051,1.7575041055679321,1.1735914945602417,0.7116442322731018,0.5229921340942383,0.12417715042829514,0.14011771976947784,2022
El Salvador,6.119999885559082,1.2648930549621582,0.7678723931312561,0.6068511605262756,0.6659149527549744,0.08867558091878891,0.21183757483959198,2022
Kuwait*,6.106100082397461,1.903865098953247,0.9832875728607178,0.7470964789390564,0.6173350811004639,0.08695419877767563,0.1466420590877533,2022
Hungary,6.085899829864502,1.747837781906128,1.2325856685638428,0.6676573753356934,0.48464435338974,0.07769043743610382,0.06388397514820099,2022
Mauritius,6.071100234985352,1.5911095142364502,1.1163902282714844,0.5675454139709473,0.5894469022750854,0.13085348904132843,0.10696118324995041,2022
Uzbekistan,6.062699794769287,1.2191461324691772,1.0915559530258179,0.5997484922409058,0.7156714200973511,0.2831294536590576,0.2404218465089798,2022
Japan,6.038899898529053,1.8345048427581787,1.0893537998199463,0.8660697937011719,0.5365419387817383,0.007166543044149876,0.21819579601287842,2022
Honduras,6.02209997177124,1.1112792491912842,0.8850036859512329,0.5545865297317505,0.5821523070335388,0.20199593901634216,0.07648828625679016,2022
Portugal,6.016300201416016,1.759892225265503,1.078463077545166,0.7766397595405579,0.6546880602836609,0.016330352053046227,0.03916577249765396,2022
Argentina,5.9670000076293945,1.5916556119918823,1.101975917816162,0.6619763970375061,0.5553756952285767,0.0805148184299469,0.08492603152990341,2022
Greece,5.948200225830078,1.7030614614486694,0.9803828001022339,0.773688793182373,0.24916474521160126,0.014922902919352055,0.10833656042814255,2022
South Korea,5.935100078582764,1.8510887622833252,0.8857672810554504,0.8414944410324097,0.4138626456260681,0.111005038022995,0.17606528103351593,2022
Philippines,5.903600215911865,1.2676912546157837,0.9119067192077637,0.5139776468276978,0.6784930229187012,0.10729134827852249,0.1416739821434021,2022
Thailand,5.891200065612793,1.5350263118743896,1.0955945253372192,0.6968042850494385,0.6166512966156006,0.3209993243217468,0.026037082076072693,2022
Moldova,5.856800079345703,1.4173669815063477,1.0084724426269531,0.596850574016571,0.5612049102783203,0.10230626910924911,0.02848857454955578,2022
Jamaica,5.849599838256836,1.2958128452301025,1.0448073148727417,0.6461374759674072,0.5668863654136658,0.0796772912144661,0.05267925187945366,2022
Kyrgyzstan,5.828499794006348,1.0685728788375854,1.109461784362793,0.6379151344299316,0.6930596232414246,0.2081545740365982,0.024779101833701134,2022
Belarus*,5.821499824523926,1.5619453191757202,1.1565419435501099,0.6288302540779114,0.3418358862400055,0.03955039754509926,0.2820110619068146,2022
Colombia,5.780600070953369,1.451734185218811,0.9286164045333862,0.720436155796051,0.5450152158737183,0.0871150940656662,0.07672437280416489,2022
Bosnia and Herzegovina,5.76800012588501,1.4682552814483643,1.0680179595947266,0.6648434996604919,0.4481370151042938,0.2439352571964264,0.005504802335053682,2022
Mongolia,5.760700225830078,1.3929768800735474,1.1974509954452515,0.4672314524650574,0.39782682061195374,0.24714121222496033,0.059239357709884644,2022
Dominican Republic,5.737199783325195,1.5375359058380127,1.002897024154663,0.5767497420310974,0.606073796749115,0.08404497057199478,0.17866824567317963,2022
Malaysia,5.711299896240234,1.68926203250885,0.9376586079597473,0.6198279857635498,0.6542719006538391,0.21315805613994598,0.12564919888973236,2022
Bolivia,5.600299835205078,1.2558046579360962,0.8798621296882629,0.5552874207496643,0.6268607378005981,0.11162987351417542,0.06418066471815109,2022
China,5.585299968719482,1.5084460973739624,0.9583731293678284,0.7045094966888428,0.656482458114624,0.09929051250219345,0.14225631952285767,2022
Paraguay,5.5782999992370605,1.4085841178894043,1.1302772760391235,0.6244637966156006,0.6288774609565735,0.1712423712015152,0.05936434492468834,2022
Peru,5.559100151062012,1.3974946737289429,0.8646109104156494,0.7348531484603882,0.5452592372894287,0.08959510177373886,0.0369969941675663,2022
Montenegro,5.546800136566162,1.5733555555343628,1.0233640670776367,0.6590551137924194,0.46023014187812805,0.1347978413105011,0.07701002061367035,2022
Ecuador,5.533299922943115,1.3516987562179565,0.87916100025177,0.708149254322052,0.5647234916687012,0.08032120764255524,0.08311454206705093,2022
Vietnam,5.485000133514404,1.2522993087768555,0.9315484166145325,0.6108152866363525,0.7069714069366455,0.1429642289876938,0.10533768683671951,2022
Turkmenistan*,5.474299907684326,1.4843127727508545,1.3189550638198853,0.5163330435752869,0.6489843726158142,0.3142988681793213,0.03160462900996208,2022
North Cyprus*,5.466599941253662,1.8150652647018433,0.8880544304847717,0.8191651701927185,0.5226932764053345,0.13026630878448486,0.21303285658359528,2022
Russia,5.458600044250488,1.6847054958343506,1.0951956510543823,0.5862349271774292,0.40140166878700256,0.11722828447818756,0.07982023805379868,2022
Hong Kong S.A.R. of China,5.424799919128418,1.957329511642456,0.9542672038078308,0.9418286681175232,0.4003404676914215,0.14672236144542694,0.3827511966228485,2022
Armenia,5.398600101470947,1.4341225624084473,0.8199043869972229,0.6681329011917114,0.5576069951057434,0.05449013039469719,0.20990130305290222,2022
Tajikistan,5.377099990844727,0.9664257168769836,1.0051751136779785,0.517663836479187,0.571535587310791,0.11757739633321762,0.3039129674434662,2022
Nepal,5.376500129699707,0.9844930171966553,0.7837649583816528,0.49922800064086914,0.5185115337371826,0.23675592243671417,0.12980405986309052,2022
Bulgaria,5.3709001541137695,1.6249457597732544,1.1628960371017456,0.6403149962425232,0.562840461730957,0.12327451258897781,0.021221140399575233,2022
Libya*,5.3302001953125,1.475775957107544,0.9425937533378601,0.6057538390159607,0.4765428602695465,0.10595910251140594,0.17943421006202698,2022
Indonesia,5.23960018157959,1.3819719552993774,0.882904052734375,0.5392173528671265,0.6202617883682251,0.4679258465766907,0.047294192016124725,2022
Ivory Coast,5.234600067138672,1.094041109085083,0.4424029290676117,0.32237568497657776,0.4510815739631653,0.1489081233739853,0.12370319664478302,2022
North Macedonia,5.198999881744385,1.5046250820159912,0.8626294136047363,0.6373797059059143,0.48750039935112,0.2151232212781906,0.03100176528096199,2022
Albania,5.198800086975098,1.4385340213775635,0.6457356810569763,0.7189506888389587,0.5109162330627441,0.13838626444339752,0.028380626812577248,2022
South Africa,5.193900108337402,1.424950122833252,1.0882340669631958,0.36124831438064575,0.4421205520629883,0.08886580914258957,0.04603973403573036,2022
Azerbaijan*,5.173399925231934,1.4579789638519287,1.0930347442626953,0.5596011877059937,0.6008951663970947,0.02342911623418331,0.34066101908683777,2022
Gambia*,5.163599967956543,0.7848303318023682,0.6205543279647827,0.36922144889831543,0.3673870265483856,0.38803157210350037,0.10253199934959412,2022
Bangladesh,5.1554999351501465,1.0602563619613647,0.6137131452560425,0.5806912779808044,0.6222731471061707,0.12493634223937988,0.1867043673992157,2022
Laos,5.1402997970581055,1.2387919425964355,0.6542576551437378,0.4786238670349121,0.6790623068809509,0.19653378427028656,0.1839979887008667,2022
Algeria,5.122300148010254,1.3627820014953613,0.9696173667907715,0.6431504487991333,0.1459854394197464,0.10646261274814606,0.1498463749885559,2022
Liberia*,5.121500015258789,0.6356145143508911,0.6700066924095154,0.3086460828781128,0.40537768602371216,0.1778694987297058,0.07955851405858994,2022
Ukraine,5.084099769592285,1.4112961292266846,1.0805567502975464,0.5832998156547546,0.47300830483436584,0.18835440278053284,0.016815461218357086,2022
